text,likes,retweets,sad,depression
"@Multifandotaku2 @MeaririForever @Meariri4Life Well I only heard some cover of the one that got away and they were so sad, but now I’m listening to the one u said and I can’t stop crying 😭",1,1,0,0
I’m honestly sad asf I lost my airpod😭🤦🏾‍♂️,0,0,0,0
"Its a serious issue.... Life of every Kashmiri matters and we all are extremely sad after knowing about this incident
#KashmirLivesMatter https://t.co/gkwtrO1Pb5",0,0,0,0
This seems patronizing as fuck. Fergie was sad he couldn't get Gazza because he said he could've saved him earlier itself https://t.co/ns5AnSevnz,2,0,0,0
@TejasswiAd @itsmetejasswi But fc feeling sad v have to block rashmi and that journalist because v replied to them RD got hyped and she is India forum now,1,0,0,0
"The tears 😫😭😭😭😭😭😭😭😭😭 is ths the interpretation from the first draft????? Why is it so sad😭😭😭😭 #DANYOK 

#กวินเฟิร์ส
#GawinFirst
#GawinFirstNEWSeries https://t.co/HjtE8zdEDp",7,2,0,0
@sahilkapur @cooperchip1 @BenSasse He was gonna vote no anyway he looked at it it is so sad but what this partisanship has turned into. The fart right and this and the republican party has turned into worse then the far left.  You have insulted and dismissed us Rhinos.,0,0,0,0
"Fuck you people, fuck you all very much. I didn't want to bother about this but since no-one writes about anything other today. So... every one has an opinion, but did anyone bother to ask Jada Pinket Smith what she thought about the joke? If she's been sad about her hair loss &gt;",1,0,0,0
i@ so tired and hungry and sad i have 40 mins of class left i will not survive,0,0,0,0
"@CP24 whats sad is we will probably hear the standard. ""Smoke detectors were not working."" Line.  Too many dead recently because smoke detectors are disabled.",0,0,0,0
"@ArshiiQureshi Pakistan was created for Pisslims who wanted to live without Kaffirs polluting.
Kindly park ur sad ass there Pisslami.",0,0,0,0
sad that my dcs keeps crashing,0,0,0,0
"@Bohoasis @Lau_Cob_ @SpiritedBliss @adamfare1996 Fibro and depression are linked in two ways that I'm aware of. One is through changes to the immune system's responses, the other (a group) is from pain, fatigue, and isolation.",1,0,0,1
I’m sad for Will Smith…,0,0,0,0
@ItsDeanBlundell Addiction is a beast.. So sad.,5,0,0,0
"Whatever has happened to these two brothers as heartbreaking and we all are sad about that
#KashmirLivesMatter",0,0,0,0
Even happy memory can make you sad. ;-),0,0,0,0
"@HolinessRosson1 @__Nerazzurri nah, Italy lost because Milanisti are making Donnarumma sad",2,0,0,0
Im so fucking sad right now,0,0,0,0
"@AbbeyH2018 @SSursom @realSighBot @Skkyyyyyyyyyyy Yeah. I never considered prescription drugs and potential overdose.
Very sad.",1,0,0,0
"@anguswmackinnon @johnpavlovitz People don’t want to admit that, unfortunately. I saw kids at school go from being happy-go-lucky in primary school to hermits in high school, due to bullying. Very sad to see someone in so much pain. 😢",2,0,0,0
@InternetYodha @doctorrichabjp The vax is working. No body listened to the warnings and went on #tikautsav campaigns. So sad to see how so many lives getting affected due to the mad vax propaganda!,8,5,0,0
"The sad part about this is the slap will out shadow his Best Actor win, which he worked his entire career for. Rapper to Blockbuster Actor that win meant a lot.",2,0,0,0
Jojo made me want a mozzarella and tomato sad 😭,6,0,0,0
"""Right now, I am a mixture of very happy and very sad. And I am trying
to figure it all out, all these feelings
and emotions and words and
thoughts, and what they all mean.
Everything I feel is a contradiction
of itself, and I do not understand
any of it.""",1,0,0,0
Nothing is gonna work out in my life . Gonna be sad and lonely .,0,0,0,0
It's sad one 2 innocent children were killed by militants in kashmir it should be stop #KashmirLivesMatter https://t.co/wfnAHnvTTY,0,0,0,0
@Amberetta82 🤣 and I'm sad I only got to watch the VoD,0,0,0,0
"You say you hear us and that you understand the end of time  But no matter how sad and angry I am, I do not want to believe that.",0,0,0,0
"listening to 17, it’s so sad 😢😭",1,0,0,0
@donwinslow Sad but true,0,0,0,0
@KattThistle Wow that’s really good shame that there is a lot of sad people it only there was something we could do?,1,0,0,0
one of the oldest trees in my colony is getting uprooted for some completely unnecessary revamping and it's honestly so sad to see,1,0,0,0
@akin_adesina May his Gentle Soul Rest In Perfect Peace. So sad and painful.,0,0,0,0
men hate/ say that / their stocks/ but / depression,0,0,0,1
@NaaN08101426 @N4k3d_Truth @BuddyTruth He’s putting up this sad lonely drama and she’s falling for it like a fool 😭,3,0,0,0
@tumblr Tumblr is it so cold today I'm like a sad crab,2,0,0,0
@sissgugu @Karab00M This is so sad man,0,0,0,0
"XB Flim Creators &gt;&gt;&gt;&gt; @sunpictures 

Sad Truth😓👍😇

#WeWantBeastTeaser #Beast @actorvijay",2,12,0,0
its ok to cry over stuff we dont even deserve to be sad abt man diba👍👍👍👍,5,1,0,0
i was ready for it but still sad i'm gonna work tuesday-sunday in the evenings so finishing work at 10pm ;;;; and there are some new stuff so idk do i know what to do lol,2,0,0,0
@heiressnessa I agree. That kind of overreaction typically means something is going on behind the scenes. Sad situation for everyone.,1,0,0,0
"@TrinityTheTuck The thing I don't understand is how in the world was Smith laughing at the joke one second and then storm on the stage and slap him the moment later. That said, I'm just sad for all parties involved",0,0,0,0
"@PulengMo weirdly I feel sad for Will Smith. He must be feeling bad, not to mention the embarrassment.",0,0,0,0
@Tunmiike So sad. Man was in tears,1,0,0,0
@chattenoire66 What a sad little wanker,0,0,0,0
Depression is on me right now I still have to study 📚 for my test and I really want to drive but I can feel that nobody likes me so I might not go live today it depends on how I feel,10,1,0,1
@madflavor Sad that you are not defending CR,0,0,0,0
I’m sure he’s so sad to disappoint you Maimbolwa from Twitter. https://t.co/4foy2xReFG,18,2,0,0
@HighlandIsla @CotsWildTweets @welshborders @lyndaward5 Sad ears she’s poorly.  Hope she’s better asap. Xx,1,0,0,0
"SAD ELIMINATION OF CATEGORIES.

Oscars 2022 controversies: Eliminating categories, celeb vaccination policies, declined ratings - Movies News https://t.co/WkCgWqYwvb",0,0,0,0
"That sad part is, even after last night I’ll still have friends who think it’s the Emmy’s that give out movie awards.",2,0,0,0
@4dynastyrich Sad... No wins this march😔,0,0,0,0
"@ERnurse86 I'll take the L on this topic, since it seems there was a ton more leading up to last night than just ""man angry wife sad hit other man"".

Still sympathetic to Jada for having to deal with any of it.",0,0,0,0
@DrJasonJohnson I don’t believe Chris Rock would’ve said the same joke to Congresswoman @AyannaPressley and I definitely think he knew she had alopecia. Not saying it was right for Will to slap him- both men were wrong. And I’m sad that we’re still not talking about how this impacted Jada.,0,0,0,0
"@Capellarec @Steph_301 @Annemariealex Certainly no expert though, but it’s an interesting incident all round. Feel personally very sad it’s overshadowed @TroyKotsur ‘s historic win and the story behind King Richard, along with Coda’s win.",2,0,0,0
"https://t.co/9RUE5zmmXN

If it wasn't for cheating the democrats never would win a election. It's Sad that they have to cheat to get the upper hand.",0,0,0,0
Joey BadA$$ hasn't released an album since 2017 and that makes me sad,2,0,0,0
Very sad day when overt violence is considered beautiful! https://t.co/bI32nxBnn2,0,0,0,0
Waking up to see #cuck trending because of Will Smith is funny/sad,0,0,0,0
@thes3nsei_ Sad that we boys fingers better a keyboard than a pussy🥲,1,0,0,0
@dark_eIon WOW. I’m so sad that I missed this.,5,0,0,0
Normally I’d agree with everyone that Will smith did the right thing but then I think about how that nigga a fucking cuck simp for jada and be getting punked by her. Nigga going out sad af,1,0,0,0
"I’m really having a hard time this morning, honestly since last night. I just feel like crying honestly. Just between IRL stuff and feeling left out in online spaces in general.

Sorry for getting sad on the timeline. I just need to let it out.",7,0,0,0
"Colorado needs to eliminate this sad excuse of a human!
By election or https://t.co/yrDAcy25sN",0,0,0,0
"@tommislusikka I get it that you can ""hate"" something he posts, but why EVERYTIME he posts something people always have something to say? It's sad to see this behaviour. Did Joel hurt you? He did nothing wrong, leave him the fuck alone.",4,0,0,0
"@shutupanakins i’m dragging you in. be sad with me, beth",45,0,0,0
@AoTJewels I feel sad for the population that doesn't get this meme🥲,3,0,0,0
@ClayTravis A sad act for poor tired Will after all Jada has put him through.,0,0,0,0
@EreniMizuki It depends on who perceive it lol. For me it was sad. Not too angst-y.,1,0,0,0
It is sad to say those siblings were killed by militants how sad  #KashmirLivesMatter https://t.co/HPGb406vae,0,0,0,0
@Doodle_Zach i am so sad that i have an adblocker,0,0,0,0
@Princess_Nat15 I am supposed to do my gym exercises this week with my kinesiologist. This is my last week with her before she leaves.  I am sad I will not be able to say a proper good bye. She has been my rock for the past three years.,1,0,0,0
"hot sauce album is so much superior
i'm really really sad 
expectation is a disease",0,0,0,0
@nwgenerationX @Aaatiiii @abubakarSays_ @Junaidtweets99 @SaadIrfan967 Don't Be Sad Bhai Beth Jaow Hum Bhi Bethe Hen 😂🤣,1,0,0,0
"@ABC It's hair loss not cancer ... get a grip.

What a thin skinned, immature man.",0,0,0,0
"@johnpavlovitz Violence and cruelty are never acceptable.  In this case we had a bad comedian being cruel, and an actor being violent.  Sad.",5,0,0,0
“analyze the economy during the great depression” bro the only depression i know is the depression i have 🤪,1,0,0,1
"@DrOz Not only do you live in New Jersey, you haven’t said a single original or interesting thing in your sad little campaign.",0,0,0,0
@em_loo_g Sad wankers.,0,0,0,0
"Gloom signing off made me so sad, I miss her vids and I hope her chest is better and will get better soon 🙏🏼🙏🏼",0,0,0,0
@andyjamesdalton Because they realized it “wasn’t staged”. Def flipped the vibe of the show from fun &amp; entertaining to embarrassing &amp; disgusting. Sad for everyone there.,0,0,0,0
@monoization u don’t get it it’s sad,0,0,0,0
didn't think I would start my day searching source code for Autodesk Toxik but here we are and now I'm sad,0,0,0,0
dont understand why’d u do that im sad😭,0,0,0,0
@RepAndyBiggsAZ It's sad that someone in your position would think that Biden sets the gas prices and that things happening in other parts of the world aren't the real reason.,4,0,0,0
she’s a beautiful dog and you’ll miss her terribly. be sad 😢❤️ https://t.co/w7RwmrL2Xq,1,0,0,0
It would be so hard to be a comedian these days. So many subsections of people get sad over so many different things. Bunch of sad people trying to tell funny comedians what their sense of humor should be like. Not the group to take advice from. #CheerUpBuddy,0,0,0,0
@ZeeMUFC It’s the sad truth mate,4,0,0,0
"@JHOG1 OH, I forgot that he played that role. It does seem like Will is struggling with some other things, maybe. It was all sad to me.",2,0,0,0
@ImranRiazKhan They are black sheep and enemy of Pakistan. Very sad.,0,0,0,0
Awwe that is so sad. She looked well at the fandemic. Well from what I seen on TV 🥺😔 rip @gwsmcbride 🙏 https://t.co/YuKWy9dVUU,1,0,0,0
The one day i don’t participate in class my professor assumes im absent HAHAHAHAH Que sad,0,0,0,0
@cantlivewoutit @patrickhaarlem Yes it is.  Sad some still don't get it.,1,0,0,0
@SmellyCat2Sunny I didn't but I'm actually sad about that now...#Oscars #Cuck https://t.co/JHlvyiF6oQ,0,0,0,0
@ripsipip Fair point. Depression and apathy do often flow naturally from one's being highly attuned to the myriad injustices and general cruelty of this world,2,0,0,1
It's sad one 2 innocent children were killed by militants in kashmir it should be stop #KashmirLivesMatter,0,0,0,0
@FoxNews Another example of this administration’s failure to hardly anything right all the while trying to clean up their own messes. @potus and @AliMayorkas disparaging their own people before the investigation. Just sad leadership. Now trying to make it all disappear.,0,0,0,0
